window_start,n_samples,complete,filled_pct,XMEAS_1_A_feed,XMEAS_2_D_feed,XMEAS_3_E_feed,XMEAS_4_total_feed,XMEAS_5_recycle_flow,XMEAS_6_reactor_feed_rate,XMEAS_7_reactor_pressure,XMEAS_8_reactor_level,XMEAS_9_reactor_temperature,XMEAS_10_purge_rate,XMEAS_11_separator_temperature,XMEAS_12_separator_level,XMEAS_13_separator_pressure,XMEAS_14_separator_underflow,XMEAS_15_stripper_level,XMEAS_16_stripper_pressure,XMEAS_17_stripper_underflow,XMEAS_18_stripper_temperature,XMEAS_19_stripper_steam_flow,XMEAS_20_compressor_work,XMEAS_21_reactor_cw_outlet,XMEAS_22_condenser_cw_outlet,XMEAS_23_feed_A,XMEAS_24_feed_B,XMEAS_25_feed_C,XMEAS_26_feed_D,XMEAS_27_feed_E,XMEAS_28_feed_F,XMEAS_29_purge_A,XMEAS_30_purge_B,XMEAS_31_purge_C,XMEAS_32_purge_D,XMEAS_33_purge_E,XMEAS_34_purge_F,XMEAS_35_purge_G,XMEAS_36_purge_H,XMEAS_37_product_D,XMEAS_38_product_E,XMEAS_39_product_F,XMEAS_40_product_G,XMEAS_41_product_H,XMV_1_D_feed_flow,XMV_2_E_feed_flow,XMV_3_A_feed_flow,XMV_4_total_feed_flow,XMV_5_compressor_recycle,XMV_6_purge_valve,XMV_7_separator_underflow,XMV_8_stripper_underflow,XMV_9_stripper_steam,XMV_10_reactor_cw_flow,XMV_11_condenser_cw_flow,XMV_12_agitator_speed
2029-07-20 07:30:00+00:00,10,True,20.755,0.2540402,3645.0225745999996,4492.500069600001,9.274340200000001,26.906932,42.2020242,2697.6021243,75.27837009999999,120.4015338,0.3377114,80.24322839999999,50.5078302,2625.6919594,25.574051700000002,49.7178345,3095.9498510999997,22.415339600000003,65.6873748,227.9169293,339.5534066,94.7435373,77.2879449,32.114065800000006,8.921952600000001,26.2363964,6.8829756,18.9616802,1.626372,32.6200192,13.7885752,23.8223668,1.2800296,19.0027416,2.2419629999999997,4.821181,2.3136302,0.009765300000000001,0.8493131,0.0961874,53.7597233,44.1203651,62.697504200000004,53.78455,24.973122999999998,61.5348618,21.8108248,40.263375,39.0914074,47.4328972,46.9335587,40.7647104,19.3559807,50.0
2029-07-20 08:00:00+00:00,10,True,20.755,0.2705701,3669.5265504000004,4466.8130963,9.339175299999999,26.903788600000002,42.3107509,2695.0552694,75.04096799999999,120.40863649999999,0.3410644,80.3483954,49.6007173,2622.9302122,25.5695718,50.2422952,3095.2277538,22.898876,65.8903725,231.0609746,338.8456002,94.6235389,77.3049941,31.9561486,8.940905599999999,26.144869399999997,6.8681522,19.2820478,1.6593182,32.5664244,13.837436400000001,23.8196758,1.3169908,18.752686,2.2590056,4.9095712,2.3451636000000002,0.0222418,0.8514319,0.09794810000000001,53.486719900000004,44.0221134,63.1794393,53.4973028,26.570621199999998,61.134297600000004,21.4397055,40.945029,38.0227931,46.1719523,47.922823199999996,41.187072,18.3500961,50.0
2029-07-20 08:30:00+00:00,10,True,20.943,0.2583503,3619.5358428,4476.4519767,9.3963095,26.869304999999997,42.3751848,2700.6989597,74.8124671,120.3676827,0.349171,80.2944543,50.2004777,2629.1673074,25.4197298,50.3870362,3098.3252336,23.2583904,66.0145762,236.36644660000002,340.91085469999996,94.68965419999999,77.4002654,32.046334200000004,8.9289626,25.9869996,6.9801906,18.9731446,1.6503688,32.7883338,13.8742658,23.6801018,1.330988,18.6464936,2.2494312,4.8867806,2.32599,0.0197955,0.8462807,0.0957804,53.780633699999996,43.5340576,62.3573625,53.6615583,25.4155546,61.183484699999994,22.0689188,41.6351707,37.2328556,45.4580382,49.213844,39.9800927,17.4065709,50.0
2029-07-20 09:00:00+00:00,10,True,20.943,0.25104150000000003,3671.2855324999996,4506.3764372,9.41918235,26.8898956,42.3998281,2712.3232168,74.3008648,120.44088300000001,0.344194,79.96579,49.915317099999996,2641.7340132,24.9296987,50.0682202,3107.6078237,22.7597523,65.9733325,239.55800639999998,343.9636081,94.4468779,77.4621006,32.4379732,8.8207244,26.6920008,6.788352399999999,18.6114692,1.6311794,33.1521458,13.7919188,23.846006199999998,1.2881398000000002,18.376201599999998,2.2500672,4.8258316,2.3355864,0.0183168,0.8341152,0.0988954,53.0464156,43.201056699999995,63.2865149,53.957910600000005,24.653152499999997,61.745769700000004,22.7967669,40.673417799999996,39.0182528,46.0739945,49.820792,42.6000562,18.559412299999998,50.0
2029-07-20 09:30:00+00:00,10,True,20.943,0.2155961,3662.2591385,4543.7889912,9.4135895,26.8838566,42.4026766,2714.1055837,75.0350044,120.36786910000001,0.3298198,79.854834,49.628731699999996,2643.3582887000002,24.442675299999998,49.9620341,3108.3004369,22.834560500000002,65.9678012,239.2324505,344.2320029,94.5642502,77.21254719999999,32.4736762,8.9120286,26.500011399999998,6.8513238,18.4318594,1.6435114,33.3584952,13.666862599999998,24.2796558,1.197406,18.2200048,2.2391394,4.822795999999999,2.3024612,0.025501000000000003,0.8197295,0.1040489,54.088539100000006,43.8962083,63.03732635,54.372546,21.2330224,61.4902833,23.0266828,38.6112667,38.5282265,47.4732866,49.65195,40.1505746,18.5210231,50.0
2029-07-20 10:00:00+00:00,10,True,20.943,0.2269602,3676.8548719,4547.5064247,9.2711453,26.8907627,42.3457597,2711.0590368000003,75.2685597,120.42202879999999,0.3301113,79.916692,49.7545096,2640.1186227,25.0109276,49.8260694,3107.7740055,22.8822746,65.8277958,234.01770470000002,342.1414117,94.4930884,77.259878,32.2376458,8.9194106,26.7002658,6.8369436,18.4589858,1.6307898,32.930376,13.7958276,24.4550048,1.2668994,18.4986582,2.2369816,4.7340666,2.2641792,0.018117699999999997,0.8147513,0.0969434,53.01113310000001,43.8290169,63.48356149999999,54.4321126,22.346584,61.3448561,22.5483224,39.2095124,39.6877032,46.5254812,48.1817302,41.884600999999996,18.041795099999998,50.0
2029-07-20 10:30:00+00:00,10,True,20.943,0.241749,3645.7862330000003,4528.9242853000005,9.292441,26.852204399999998,42.186444699999996,2701.1959497,75.59373439999999,120.3988983,0.34601770000000004,80.1980815,49.9865451,2629.3551054,25.0486639,50.077984300000004,3100.3837790000002,22.582053300000002,65.6763387,226.2881729,339.1673887,94.78038000000001,77.2713165,32.0998332,8.7977594,26.540072199999997,7.000353199999999,18.7843536,1.6661274,32.714821799999996,13.919813600000001,24.210592400000003,1.3344724,18.861233,2.2598472000000003,4.859185200000001,2.252773,0.0249726,0.8232001999999999,0.0861304,53.5617665,43.7807234,62.6520096,54.251838899999996,23.7694047,61.4990091,21.6516459,41.1808565,39.2476188,45.989397000000004,46.3491919,40.7274953,18.877560499999998,50.0
2029-07-20 11:00:00+00:00,10,True,27.17,0.2626317,3658.0940634999997,4487.3423913,9.3394105,26.963885800000003,42.27736195,2700.4059808499997,75.2301058,120.411638,0.34370385,80.26687125,49.601804,2628.4185856,25.989351899999996,50.0878447,3100.96209755,23.00997375,65.4931001,222.06033185,338.70752095,94.6952968,77.38092409999999,32.0705256,8.8765754,26.3519728,6.832357,19.1418746,1.659611,32.4841228,13.8435104,24.067702,1.2888078,18.989247,2.2371407999999997,4.864215,2.2884956,0.007404099999999999,0.8634285,0.09756000000000001,53.6458239,43.7767045,63.031194549999995,53.54512765,25.761193099999996,61.528003549999994,21.453139150000002,41.3036504,37.75483585,45.7480373,45.51289595,40.9018231,18.206921549999997,50.0
2029-07-20 11:30:00+00:00,10,True,20.755,0.2605232,3683.7848366999997,4473.6619118,9.3199617,26.893575199999997,42.2029331,2697.8503484000003,74.8060258,120.4012559,0.33930530000000003,80.3050207,50.360229700000005,2625.8194685999997,24.6092959,50.4167845,3098.4525045,22.9736394,65.7797896,231.85605569999998,338.5846298,94.5990183,77.3126369,31.913899400000002,8.9688836,26.334435000000003,6.864715800000001,19.069306599999997,1.6604872,32.372830799999996,13.778287799999998,24.1305538,1.312478,19.076107999999998,2.259554,4.833582,2.3263352,0.0180773,0.862982,0.0961602,53.519012399999994,43.44418,63.0614951,53.6933486,25.614263900000005,61.4656933,21.3203672,40.591275,38.5664527,46.1278388,47.9618514,41.1555798,18.2334486,50.0
2029-07-20 12:00:00+00:00,10,True,20.755,0.26868630000000004,3670.2869551000003,4499.1962525,9.3548725,26.8526702,42.269640300000006,2701.540388,74.89385180000001,120.4062856,0.3323544,80.1696654,50.1747424,2630.0085355,24.8112357,50.1299547,3100.6995715000003,22.9669305,66.0703946,239.7646616,340.0422567,94.5563002,77.32538890000001,32.082577199999996,8.830161200000001,26.1298858,6.815144200000001,18.8921388,1.6422954,32.775185,13.791798199999999,23.983935199999998,1.3476257999999999,18.8796026,2.2463740000000003,4.8839016,2.3245756,0.017418,0.8481295,0.0893146,54.1507683,43.589869,63.35788290000001,53.819038,26.4655666,61.34757549999999,21.8010989,39.6513068,36.1513719,46.1224684,49.954996799999996,41.139731499999996,18.0551663,50.0
2029-07-20 12:30:00+00:00,10,True,21.132,0.2796911,3645.5078292999997,4500.1404634,9.3483006,26.8947988,42.343426,2704.2108005,74.854876,120.39213255,0.3432446,80.2469382,50.192922499999995,2632.8874188,25.3600854,50.0606764,3102.2043693,22.8202428,66.2797926,243.14003010000002,341.2460483,94.5714064,77.4014502,32.127612,8.870054,26.3135562,6.965439000000001,18.6844632,1.629573,32.8757552,13.8424252,23.9033914,1.2625883999999998,18.7954922,2.2582952,4.8566291999999995,2.34327,0.0207063,0.8372047,0.10024549999999999,54.18674969999999,43.6777023,62.5303571,53.983895600000004,27.577517399999998,61.4543785,22.0987472,40.7307871,39.56398,46.2410123,51.0168728,41.0616806,18.4032263,50.0
2029-07-20 13:00:00+00:00,10,True,21.132,0.2621753,3648.2431382000004,4501.0121873,9.3654177,26.915594399999996,42.3539248,2707.2256393,74.88017035,120.4050992,0.33647119999999997,80.0149857,49.9397441,2636.3203777,25.4396867,50.1891145,3102.9909299,23.0272616,66.2405868,245.19696979999998,342.9997791,94.5418108,77.3672353,32.2802628,8.8241734,26.588307800000003,6.8958770000000005,18.6966036,1.6551882,33.188342999999996,13.8054744,23.8817156,1.2259468,18.497734400000002,2.2687442,4.8473856,2.2864358,0.01781,0.8286248,0.0934839,53.308581600000004,43.396069,63.015857700000005,53.7605009,25.8169143,61.92757759999999,22.64757175,39.848202,38.0194654,46.2589114,51.182622800000004,41.212046400000006,17.949490700000002,50.0
2029-07-20 13:30:00+00:00,10,True,21.132,0.2337495,3675.9671514,4524.6656443,9.3273923,26.820565900000002,42.3749356,2707.7791647,74.96425719999999,120.3987742,0.3313253,80.0771619,50.1791897,2636.8399356,25.3446618,49.8448578,3102.9493895,22.8186642,66.23214440000001,243.52037449999997,343.2671662,94.5141178,77.28221909999999,32.4818474,8.8950312,26.403657399999997,6.8370796,18.6856692,1.6330339999999999,33.3351268,13.7076308,24.120429,1.1554046,18.2192974,2.2378896,4.8546976,2.335886,0.0223121,0.8222688,0.095363,53.4581036,43.5736277,63.283265099999994,53.979370900000006,22.9950574,61.214824799999995,22.68496505,39.239967,37.10767,46.3995625,50.84768555,41.4409961,18.2455478,50.0
2029-07-20 14:00:00+00:00,10,True,21.321,0.2563862,3645.0543153999997,4513.9749684,9.299664799999999,26.86078215,42.31020085,2703.9532571,75.2193425,120.39961290000001,0.3267415,80.0544751,50.1814988,2632.662012,25.2392686,49.8570421,3100.1308263,23.1213632,66.10272810000001,238.2567883,342.1266258,94.6305841,77.2436204,31.9938674,8.8905514,26.513212599999996,6.9134798,18.7020314,1.660932,33.1525446,13.775505800000001,24.0375,1.26828,18.6165032,2.244292,4.7826044,2.3279848000000003,0.0062432,0.8125083,0.1054058,53.837641700000006,44.0457263,62.73533629999999,54.282404,25.125115700000002,62.13307,22.349105700000003,38.6517002,37.6147995,45.8509562,49.463148000000004,41.0704468,17.8344378,50.0
2029-07-20 14:30:00+00:00,10,True,20.755,0.2567136,3655.8190942,4504.419698,9.350729699999999,26.872187000000004,42.232249100000004,2702.8792808999997,75.1558406,120.39455290000001,0.3323155,80.0422641,50.2223499,2631.7184568999996,25.2327996,49.592897799999996,3098.8911549,23.0583603,65.8187367,230.7447904,342.0865289,94.59969029999999,77.1838078,32.320813599999994,8.834892,26.139774,6.8774518,18.7764644,1.6535879999999998,32.877215,13.8130066,23.9886796,1.3088706,18.5138264,2.2577194,4.8294954,2.2820526,0.018779499999999998,0.8254414000000001,0.09449640000000001,53.341771200000004,44.204850799999996,63.2194463,54.0611049,25.2940261,60.6461362,22.3483587,39.4130239,37.425816299999994,47.2569872,47.7189668,41.0401448,17.8699631,50.0
2029-07-20 15:00:00+00:00,10,True,20.755,0.23279579999999997,3672.548506,4525.8838086999995,9.2744257,26.829278699999996,42.166071,2696.7556335,75.1862334,120.39795570000001,0.33740230000000004,80.27047089999999,50.1867455,2625.4266582,24.4163447,50.2610057,3094.6997920000003,23.0890711,65.7657379,228.0193061,340.6233189,94.6301371,77.2526907,32.2345708,8.936955000000001,26.3972914,6.8234224,18.619062800000002,1.6590858000000002,32.9391312,13.804042599999999,23.7193724,1.2373324,18.6571328,2.2805664,4.8766115999999995,2.3351418,0.0158186,0.8434974000000001,0.10246709999999999,53.53198640000001,44.4146396,63.264126399999995,54.3504741,22.8570761,61.3115465,21.902881,39.9392215,39.327264,46.6203166,46.7999256,41.051617699999994,17.9976816,50.0
2029-07-20 15:30:00+00:00,10,True,20.943,0.2708519,3655.4691461,4524.3501938,9.340495899999999,26.832051200000002,42.3787034,2694.2896293000003,75.07255430000001,120.4021792,0.33833009999999997,80.46001679999999,49.9316083,2622.52978235,25.437541500000002,50.2672307,3094.0225209,22.7426604,65.87213320000001,228.4002164,339.048971,94.6563907,77.3122126,31.974427600000002,8.901101,25.986978599999997,6.9439448,18.88299,1.6769338,32.8279756,13.887014400000002,23.397258,1.2935306,18.868740199999998,2.287525,4.9029898,2.3192686,0.0147264,0.8503092999999999,0.101872,53.3569967,43.5153162,62.766631800000006,54.04216290000001,26.6761284,60.6366163,21.5057645,40.6012462,39.1748428,47.3071566,47.4752039,41.044329399999995,18.904098299999998,50.0
2029-07-20 16:00:00+00:00,10,True,20.943,0.2543776,3636.0816694,4487.7951539000005,9.347237,26.7899454,42.3042822,2696.0626007,74.8950925,120.3980665,0.33842479999999997,80.3150091,50.439124299999996,2624.4507552,24.922872,49.8737731,3094.2475965999997,22.4420094,65.9494284,234.23282899999998,340.1046514,94.7477116,77.220417,32.2008622,8.9459142,26.2167782,6.9435362,19.0038092,1.6583902000000001,32.809343,13.8373928,23.6542398,1.2847156,19.2744666,2.2849288000000003,4.862272,2.3099766,0.026309,0.8563008,0.1032564,54.05420780000001,43.6604291,62.38937550000001,53.8923575,25.132395199999998,62.1143836,21.8288069,40.1778481,38.8353422,48.7844145,48.613288499999996,40.8228182,19.2403515,50.0
2029-07-20 16:30:00+00:00,10,True,21.321,0.2726383,3644.0336070999997,4489.040744100001,9.3880256,26.806867599999997,42.4044361,2702.9107468,74.8412629,120.3979267,0.3305485,80.1890944,49.8127591,2631.9076879,25.864527,49.8135445,3099.60062,22.9803626,66.1371068,241.2637884,342.039712,94.57072015,77.3303848,32.1570612,8.916465599999999,26.1547806,6.9467924,18.874194,1.6486820000000002,33.123784,13.8144776,23.65435,1.3072956,18.7008354,2.2692015999999997,4.8763872,2.3098886,0.0226727,0.8468479,0.0921778,53.8736084,43.655957799999996,62.8109932,53.7501853,26.6945038,61.3951222,22.3739683,39.0820619,39.0249031,45.515829100000005,50.4794479,41.1367185,18.0800213,50.0
2029-07-20 17:00:00+00:00,10,True,20.943,0.235575,3673.10264,4520.457254999999,9.4424665,26.9414624,42.3752668,2708.408316,74.7272921,120.40228669999999,0.3349685,79.9972163,49.570346799999996,2637.4152644,24.8349998,50.5980903,3103.4803315,22.8765083,66.2055317,244.47952180000001,343.9457314,94.5022716,77.3449021,32.3279672,8.832520800000001,26.291496799999997,6.850461,18.7448398,1.6569897999999998,33.1647514,13.7800124,23.9329308,1.1831878,18.4144128,2.2713504,4.774815200000001,2.3320822,0.019323399999999998,0.8194476999999999,0.0960681,53.582371,44.0590552,63.2384382,53.7677282,23.2344486,60.9861839,22.7674363,39.574134,38.4211636,46.6643009,51.179665549999996,41.3023579,18.1027077,50.0
2029-07-20 17:30:00+00:00,10,True,20.943,0.2218658,3652.8756663,4527.0686732,9.4088579,26.858849600000003,42.329324299999996,2711.3872705,75.0346933,120.40092789999999,0.3341815,79.8788665,50.1564867,2640.7467668,25.4694836,49.8546451,3105.2061774000003,22.6723983,66.025422,238.9024058,344.2935013,94.5527165,77.22333764999999,32.4898958,8.879037,26.273974599999995,6.8162434,18.5692622,1.6429966,33.453058399999996,13.814266,23.907882999999998,1.2044136,18.360395599999997,2.2730828,4.7870112,2.2796114,0.0098103,0.8112233,0.10146790000000001,53.278221699999996,44.461946999999995,63.2919414,54.105985999999994,21.759205599999998,61.43953259999999,23.0606309,39.3819805,40.2914557,47.3426464,49.707176600000004,41.2394907,18.8976361,50.0
2029-07-20 18:00:00+00:00,10,True,20.943,0.219528,3662.6190481,4542.6472621,9.3642949,26.9558484,42.286316500000005,2714.181305,74.8812079,120.4028559,0.33120910000000003,79.9166358,49.5972014,2643.3938951,24.8675141,50.121804,3109.267632,22.7910548,65.7291027,231.97385509999998,343.25565489999997,94.5881196,77.26420590000001,32.277088400000004,8.9241394,26.463353,6.8536576,18.6358794,1.6513862,33.057543800000005,13.794303600000001,24.2350256,1.2336490000000002,18.0978694,2.2611406,4.8029806,2.2927102,0.0173765,0.8173617,0.0968864,53.3684314,44.2454716,62.7859994,54.22524550000001,21.5887003,61.9431285,22.8417574,38.9892684,37.8298287,46.3199755,47.7666074,41.223321,18.5674313,50.0
2029-07-20 18:30:00+00:00,10,True,21.132,0.23642370000000001,3684.8484487,4526.6554234000005,9.3317171,27.0026051,42.3327816,2709.7920653,75.3048492,120.39578429999999,0.3235577,79.89682339999999,50.4731987,2638.6280165,24.9953042,50.252970700000006,3106.2832287,23.020102299999998,65.49646785,225.63269559999998,341.95452420000004,94.5558219,77.1276646,32.1605362,8.8302312,26.369732,6.8618836000000005,18.6307236,1.6724396,32.975647800000004,13.730335200000003,24.274918200000002,1.2946458,18.309090599999998,2.272142,4.7728328,2.313587,0.0228357,0.8216705000000001,0.09184529999999999,53.489160600000005,43.368107300000005,63.2698259,54.1600426,23.2650273,61.1730561,22.4837158,38.2405895,38.5950668,45.9640947,46.1469083,41.185245099999996,18.010328100000002,50.0
